gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts,line
20140129HOUDAL,0021300681,HOU,DAL,HOU,total, ,240,41,74,9,21,26,36, ,10,32,42,24,29,8,17,1,4,117,180
20140129HOUDAL,0021300681,HOU,DAL,DAL,total, ,240,40,86,5,19,30,36, ,13,28,41,20,29,5,14,4,1,115,-220
20140129CHADEN,0021300682,CHA,DEN,CHA,total, ,240,33,78,5,14,30,42, ,7,46,53,18,16,5,16,7,2,101,290
20140129CHADEN,0021300682,CHA,DEN,DEN,total, ,240,39,100,9,28,11,13, ,9,34,43,20,28,6,11,2,7,98,-350
20140129CHISAS,0021300683,CHI,SAS,CHI,total, ,240,37,83,4,12,18,23, ,14,25,39,21,18,9,7,8,2,96,300
20140129CHISAS,0021300683,CHI,SAS,SAS,total, ,240,33,71,5,13,15,16, ,6,25,31,16,23,5,19,2,8,86,-360
20140129MEMSAC,0021300684,MEM,SAC,MEM,total, ,240,41,75,4,14,13,16, ,9,22,31,24,15,11,12,4,2,99,-230
20140129MEMSAC,0021300684,MEM,SAC,SAC,total, ,240,38,79,5,21,8,8, ,13,21,34,20,12,5,15,2,4,89,190
20140129WASLAC,0021300685,WAS,LAC,WAS,total, ,240,45,88,3,22,10,17, ,6,30,36,31,26,10,16,4,3,103,320
20140129WASLAC,0021300685,WAS,LAC,LAC,total, ,240,36,73,6,15,32,42, ,8,35,43,21,16,5,19,3,4,110,-400
20140130PHXIND,0021300686,PHX,IND,PHX,total, ,240,39,91,8,17,16,20, ,11,35,46,18,21,6,12,4,6,102,600
20140130PHXIND,0021300686,PHX,IND,IND,total, ,240,38,87,1,15,17,24, ,14,33,47,15,23,2,15,6,4,94,-900
20140130CLENYK,0021300687,CLE,NYK,CLE,total, ,240,31,87,8,23,16,22, ,13,23,36,14,25,10,12,2,10,86,240
20140130CLENYK,0021300687,CLE,NYK,NYK,total, ,240,43,76,12,26,19,28, ,8,36,44,21,18,5,16,10,2,117,-280
20140130LACGSW,0021300688,LAC,GSW,LAC,total, ,240,31,76,8,24,22,34, ,8,26,34,17,15,6,13,1,5,92,220
20140130LACGSW,0021300688,LAC,GSW,GSW,total, ,240,45,91,6,21,15,20, ,16,37,53,24,21,8,11,5,1,111,-260
20140131MILORL,0021300689,MIL,ORL,MIL,total, ,240,39,87,10,21,14,24, ,12,31,43,23,20,8,15,7,4,102,210
20140131MILORL,0021300689,MIL,ORL,ORL,total, ,240,43,83,7,16,20,25, ,6,38,44,27,22,10,15,4,7,113,-250
20140131ATLPHI,0021300690,ATL,PHI,ATL,total, ,240,45,89,8,16,27,34, ,9,37,46,36,22,15,18,4,4,125,-220
20140131ATLPHI,0021300690,ATL,PHI,PHI,total, ,240,32,87,6,22,29,37, ,13,33,46,19,25,10,19,4,4,99,180
20140131MEMMIN,0021300691,MEM,MIN,MEM,total, ,240,38,80,4,12,14,22, ,9,29,38,19,11,10,9,6,4,94,-125
20140131MEMMIN,0021300691,MEM,MIN,MIN,total, ,240,39,84,6,22,6,7, ,9,37,46,18,20,5,14,4,6,90,105
20140131OKCBKN,0021300692,OKC,BKN,OKC,total, ,240,49,77,5,15,17,20, ,10,31,41,28,19,9,16,7,3,120,170
20140131OKCBKN,0021300692,OKC,BKN,BKN,total, ,240,35,74,11,24,14,17, ,3,14,17,18,21,13,13,3,7,95,-200
20140131SACDAL,0021300693,SAC,DAL,SAC,total, ,240,38,75,7,21,20,23, ,10,29,39,20,26,4,14,6,2,103,400
20140131SACDAL,0021300693,SAC,DAL,DAL,total, ,240,38,80,2,19,29,36, ,12,25,37,21,18,10,4,2,6,107,-500
20140131TORDEN,0021300694,TOR,DEN,TOR,total, ,240,37,85,8,21,18,20, ,9,31,40,24,18,10,14,7,6,100,100
20140131TORDEN,0021300694,TOR,DEN,DEN,total, ,240,36,80,8,21,10,14, ,12,37,49,27,19,9,25,6,7,90,-120
20140131CHALAL,0021300695,CHA,LAL,CHA,total, ,240,46,88,2,11,16,22, ,7,42,49,28,20,7,9,2,3,110,130
20140131CHALAL,0021300695,CHA,LAL,LAL,total, ,240,36,93,6,26,22,27, ,9,32,41,23,23,5,8,3,2,100,-150
20140131GSWUTA,0021300696,GSW,UTA,GSW,total, ,240,33,88,10,26,19,24, ,14,29,43,17,22,9,8,5,3,95,-260
20140131GSWUTA,0021300696,GSW,UTA,UTA,total, ,240,35,73,3,9,17,21, ,6,36,42,18,22,3,18,3,5,90,220
20140201BKNIND,0021300697,BKN,IND,BKN,total, ,240,34,77,7,23,21,23, ,6,21,27,15,28,15,15,7,5,96,600
20140201BKNIND,0021300697,BKN,IND,IND,total, ,240,31,73,3,15,32,37, ,12,34,46,17,20,7,23,5,7,97,-900
20140201OKCWAS,0021300698,OKC,WAS,OKC,total, ,240,31,78,4,24,15,17, ,11,35,46,19,18,4,21,5,2,81,170
20140201OKCWAS,0021300698,OKC,WAS,WAS,total, ,240,41,89,8,24,6,9, ,8,35,43,28,18,9,10,2,5,96,-200
20140201MINATL,0021300699,MIN,ATL,MIN,total, ,240,37,84,6,16,33,39, ,14,32,46,25,24,9,17,7,4,113,130
20140201MINATL,0021300699,MIN,ATL,ATL,total, ,240,43,92,9,23,25,30, ,15,33,48,30,27,12,13,4,7,120,-150
20140201PHIDET,0021300700,PHI,DET,PHI,total, ,240,38,89,5,21,15,23, ,13,31,44,17,28,12,19,2,8,96,425
20140201PHIDET,0021300700,PHI,DET,DET,total, ,240,41,92,7,25,24,40, ,23,35,58,23,20,12,16,8,2,113,-550
20140201CLEHOU,0021300701,CLE,HOU,CLE,total, ,240,38,87,8,30,8,10, ,7,25,32,23,24,8,16,4,7,92,700
20140201CLEHOU,0021300701,CLE,HOU,HOU,total, ,240,41,80,7,26,17,24, ,10,34,44,24,12,8,17,7,4,106,-1100
20140201MILMEM,0021300702,MIL,MEM,MIL,total, ,240,30,76,9,23,21,25, ,11,27,38,15,21,8,13,3,6,90,800
20140201MILMEM,0021300702,MIL,MEM,MEM,total, ,240,38,79,6,10,17,22, ,13,35,48,22,20,4,12,6,3,99,-1200
20140201CHINOP,0021300703,CHI,NOP,CHI,total, ,240,27,70,3,16,22,33, ,16,26,42,20,17,4,17,7,14,79,-110
20140201CHINOP,0021300703,CHI,NOP,NOP,total, ,240,38,80,4,9,8,10, ,10,22,32,22,25,8,12,14,7,88,-110
20140201SACSAS,0021300704,SAC,SAS,SAC,total, ,240,34,83,5,14,20,25, ,8,35,43,15,26,8,9,4,7,93,475
20140201SACSAS,0021300704,SAC,SAS,SAS,total, ,240,36,75,6,22,17,26, ,7,35,42,23,19,4,13,7,4,95,-650
20140201MIANYK,0021300705,MIA,NYK,MIA,total, ,240,41,76,8,23,16,24, ,7,27,34,18,20,10,13,3,4,106,-210
20140201MIANYK,0021300705,MIA,NYK,NYK,total, ,240,33,67,11,26,14,23, ,9,24,33,14,22,7,17,4,3,91,175
20140201CHAPHX,0021300706,CHA,PHX,CHA,total, ,240,33,79,8,23,21,29, ,5,29,34,19,18,7,8,5,4,95,350
20140201CHAPHX,0021300706,CHA,PHX,PHX,total, ,240,39,80,7,21,20,23, ,9,42,51,13,22,5,13,4,5,105,-450
20140201TORPOR,0021300707,TOR,POR,TOR,total, ,240,40,87,6,20,17,25, ,9,29,38,27,30,2,12,3,3,103,260
20140201TORPOR,0021300707,TOR,POR,POR,total, ,240,35,76,8,18,28,35, ,11,31,42,20,24,5,14,3,3,106,-320
20140201UTALAC,0021300708,UTA,LAC,UTA,total, ,240,29,81,10,30,19,28, ,15,27,42,19,27,5,11,1,6,87,900
20140201UTALAC,0021300708,UTA,LAC,LAC,total, ,240,38,74,2,12,24,37, ,14,31,45,25,22,7,11,6,1,102,-1300
20140202ORLBOS,0021300709,ORL,BOS,ORL,total, ,240,33,80,5,14,18,22, ,13,26,39,18,13,9,14,4,3,89,210
20140202ORLBOS,0021300709,ORL,BOS,BOS,total, ,240,41,82,4,14,10,12, ,10,34,44,24,18,7,16,3,4,96,-250
20140203ORLIND,0021300710,ORL,IND,ORL,total, ,240,33,83,7,16,6,10, ,9,29,38,21,18,5,13,4,5,79,1500
20140203ORLIND,0021300710,ORL,IND,IND,total, ,240,38,90,8,25,14,17, ,13,39,52,21,13,4,9,5,4,98,-3000
20140203PORWAS,0021300711,POR,WAS,POR,total, ,240,37,81,5,19,11,12, ,7,38,45,23,17,3,16,7,3,90,-115
20140203PORWAS,0021300711,POR,WAS,WAS,total, ,240,37,84,7,17,19,22, ,5,34,39,22,16,10,6,3,7,100,-105
20140203PHIBKN,0021300712,PHI,BKN,PHI,total, ,240,37,71,8,20,20,28, ,8,30,38,20,28,4,25,3,6,102,400
20140203PHIBKN,0021300712,PHI,BKN,BKN,total, ,240,32,72,10,25,34,39, ,5,25,30,25,24,15,13,6,3,108,-500
20140203DETMIA,0021300713,DET,MIA,DET,total, ,240,34,83,6,18,22,29, ,19,32,51,19,20,11,21,4,6,96,425
20140203DETMIA,0021300713,DET,MIA,MIA,total, ,240,39,85,7,20,17,21, ,13,31,44,24,22,13,20,6,4,102,-550
20140203NYKMIL,0021300714,NYK,MIL,NYK,total, ,240,34,78,15,34,15,24, ,8,32,40,17,20,4,9,2,1,98,-380
20140203NYKMIL,0021300714,NYK,MIL,MIL,total, ,240,36,81,11,18,18,21, ,12,32,44,20,24,3,11,1,2,101,320
20140203SASNOP,0021300715,SAS,NOP,SAS,total, ,240,38,81,5,18,21,25, ,5,29,34,20,16,9,7,12,7,102,-165
20140203SASNOP,0021300715,SAS,NOP,NOP,total, ,240,36,79,6,14,17,20, ,7,37,44,16,24,3,15,7,12,95,145
20140203MEMOKC,0021300716,MEM,OKC,MEM,total, ,240,32,81,2,16,11,15, ,11,24,35,18,21,8,11,4,9,77,320
20140203MEMOKC,0021300716,MEM,OKC,OKC,total, ,240,34,76,4,18,14,23, ,10,34,44,17,20,7,16,9,4,86,-400
20140203CLEDAL,0021300717,CLE,DAL,CLE,total, ,240,37,80,8,24,25,33, ,10,21,31,21,24,9,9,4,5,107,350
20140203CLEDAL,0021300717,CLE,DAL,DAL,total, ,240,44,80,12,26,24,26, ,10,35,45,30,23,4,13,5,4,124,-450
20140203LACDEN,0021300718,LAC,DEN,LAC,total, ,240,42,84,6,21,25,34, ,9,28,37,31,27,12,11,5,6,115,-125
20140203LACDEN,0021300718,LAC,DEN,DEN,total, ,240,40,83,5,18,31,44, ,17,35,52,18,23,8,17,6,5,116,105
20140203TORUTA,0021300719,TOR,UTA,TOR,total, ,240,37,84,6,21,14,16, ,15,29,44,21,17,7,6,3,5,94,-200
20140203TORUTA,0021300719,TOR,UTA,UTA,total, ,240,32,78,3,17,12,13, ,11,28,39,10,16,4,11,5,3,79,170
20140203CHISAC,0021300720,CHI,SAC,CHI,total, ,240,22,78,4,20,22,34, ,8,22,30,17,24,11,14,2,3,70,105
20140203CHISAC,0021300720,CHI,SAC,SAC,total, ,240,36,69,2,8,25,34, ,10,43,53,18,26,7,22,3,2,99,-125
20140204INDATL,0021300721,IND,ATL,IND,total, ,240,34,74,5,18,16,20, ,7,33,40,20,16,9,19,1,4,89,-155
20140204INDATL,0021300721,IND,ATL,ATL,total, ,240,33,76,7,25,12,15, ,7,31,38,26,19,8,18,4,1,85,135
20140204LALMIN,0021300722,LAL,MIN,LAL,total, ,240,33,79,10,21,23,26, ,7,31,38,25,25,8,16,4,5,99,500
20140204LALMIN,0021300722,LAL,MIN,MIN,total, ,240,37,83,8,17,27,38, ,11,42,53,28,19,8,13,5,4,109,-700
20140204CHIPHX,0021300723,CHI,PHX,CHI,total, ,240,35,78,6,18,25,31, ,8,36,44,13,23,9,18,6,5,101,290
20140204CHIPHX,0021300723,CHI,PHX,PHX,total, ,240,31,80,8,28,22,29, ,11,36,47,12,23,8,21,5,6,92,-350
20140204CHAGSW,0021300724,CHA,GSW,CHA,total, ,240,37,78,5,13,12,19, ,9,39,48,22,20,9,15,2,4,91,500
20140204CHAGSW,0021300724,CHA,GSW,GSW,total, ,240,29,93,4,20,13,16, ,18,32,50,18,18,7,16,4,2,75,-700
20140205LALCLE,0021300725,LAL,CLE,LAL,total, ,240,42,79,18,37,17,22, ,6,34,40,35,25,7,13,3,1,119,250
20140205LALCLE,0021300725,LAL,CLE,CLE,total, ,240,38,101,5,33,27,37, ,27,30,57,24,22,10,11,1,3,108,-300
20140205BOSPHI,0021300726,BOS,PHI,BOS,total, ,240,41,84,8,19,24,33, ,12,36,48,27,19,9,13,8,5,114,-150
20140205BOSPHI,0021300726,BOS,PHI,PHI,total, ,240,42,94,7,21,17,20, ,13,34,47,27,24,7,15,5,8,108,130
20140205SASWAS,0021300727,SAS,WAS,SAS,total, ,290,48,98,9,28,20,25, ,11,42,53,30,27,8,20,9,6,125,-130
20140205SASWAS,0021300727,SAS,WAS,WAS,total, ,290,44,101,5,16,25,32, ,13,36,49,19,18,10,15,6,9,118,110
20140205PORNYK,0021300728,POR,NYK,POR,total, ,240,30,79,8,21,26,33, ,12,37,49,17,16,5,14,5,5,94,-145
20140205PORNYK,0021300728,POR,NYK,NYK,total, ,240,36,90,4,21,14,20, ,15,33,48,18,24,8,9,5,5,90,125
20140205PHXHOU,0021300729,PHX,HOU,PHX,total, ,240,42,90,8,30,16,21, ,12,26,38,21,27,6,13,4,5,108,290
20140205PHXHOU,0021300729,PHX,HOU,HOU,total, ,240,39,71,11,16,33,42, ,5,31,36,17,19,9,13,5,4,122,-350
20140205DALMEM,0021300730,DAL,MEM,DAL,total, ,240,42,78,8,18,18,25, ,11,24,35,24,20,7,13,3,6,110,120
20140205DALMEM,0021300730,DAL,MEM,MEM,total, ,240,37,69,6,16,16,22, ,8,24,32,24,23,7,17,6,3,96,-140
20140205ATLNOP,0021300731,ATL,NOP,ATL,total, ,240,38,84,14,30,10,14, ,7,31,38,29,16,7,9,7,5,100,125
20140205ATLNOP,0021300731,ATL,NOP,NOP,total, ,240,40,86,5,14,20,22, ,13,37,50,18,15,5,9,5,7,105,-145
20140205MINOKC,0021300732,MIN,OKC,MIN,total, ,240,37,78,6,20,17,23, ,11,28,39,18,16,7,14,8,6,97,425
20140205MINOKC,0021300732,MIN,OKC,OKC,total, ,240,44,91,10,27,8,11, ,19,30,49,25,22,8,16,6,8,106,-550
20140205DETORL,0021300733,DET,ORL,DET,total, ,240,39,85,6,20,14,23, ,11,25,36,19,20,8,15,4,8,98,-140
20140205DETORL,0021300733,DET,ORL,ORL,total, ,240,44,89,6,18,18,20, ,12,32,44,29,20,10,11,8,4,112,120
20140205MILDEN,0021300734,MIL,DEN,MIL,total, ,240,36,95,7,16,21,31, ,19,30,49,22,21,9,15,5,12,100,750
20140205MILDEN,0021300734,MIL,DEN,DEN,total, ,240,39,84,10,23,22,26, ,15,33,48,22,25,5,19,12,5,110,-1100
20140205TORSAC,0021300735,TOR,SAC,TOR,total, ,240,36,84,10,25,19,24, ,16,28,44,25,35,7,17,6,4,101,-105
20140205TORSAC,0021300735,TOR,SAC,SAC,total, ,240,32,81,4,12,41,51, ,15,26,41,15,23,10,10,4,6,109,-115
20140205MIALAC,0021300736,MIA,LAC,MIA,total, ,240,41,78,13,31,21,26, ,7,24,31,33,32,11,15,5,2,116,-110
20140205MIALAC,0021300736,MIA,LAC,LAC,total, ,240,37,86,7,25,31,42, ,21,31,52,26,24,8,20,2,5,112,-110
20140206SASBKN,0021300737,SAS,BKN,SAS,total, ,240,29,73,7,21,24,29, ,8,30,38,14,12,8,17,7,4,89,230
20140206SASBKN,0021300737,SAS,BKN,BKN,total, ,240,46,93,4,13,7,10, ,16,37,53,29,24,7,14,4,7,103,-270
20140206CHIGSW,0021300738,CHI,GSW,CHI,total, ,240,32,77,4,14,19,20, ,14,31,45,20,16,8,15,3,6,87,220
20140206CHIGSW,0021300738,CHI,GSW,GSW,total, ,240,40,83,11,22,11,15, ,12,27,39,24,18,7,12,6,3,102,-260
20140207PORIND,0021300739,POR,IND,POR,total, ,265,45,104,7,20,16,20, ,13,34,47,21,27,3,13,5,9,113,200
20140207PORIND,0021300739,POR,IND,IND,total, ,265,42,92,5,13,29,35, ,11,35,46,22,20,10,12,9,5,118,-240
20140207OKCORL,0021300740,OKC,ORL,OKC,total, ,240,37,73,10,22,18,19, ,4,30,34,25,20,6,16,9,2,102,425
20140207OKCORL,0021300740,OKC,ORL,ORL,total, ,240,38,80,5,12,22,26, ,10,26,36,25,13,10,9,2,9,103,-550
20140207LALPHI,0021300741,LAL,PHI,LAL,total, ,240,45,89,8,18,14,20, ,7,33,40,34,15,14,14,9,2,112,150
20140207LALPHI,0021300741,LAL,PHI,PHI,total, ,240,37,87,15,32,9,17, ,12,38,50,23,18,8,22,2,9,98,-170
20140207CLEWAS,0021300742,CLE,WAS,CLE,total, ,240,40,77,6,15,29,33, ,14,31,45,20,23,7,18,2,5,115,400
20140207CLEWAS,0021300742,CLE,WAS,WAS,total, ,240,43,85,11,20,16,23, ,11,23,34,29,23,11,13,5,2,113,-500
20140207SACBOS,0021300743,SAC,BOS,SAC,total, ,240,31,87,5,15,22,24, ,15,32,47,17,15,3,10,5,6,89,-125
20140207SACBOS,0021300743,SAC,BOS,BOS,total, ,240,40,88,9,22,10,15, ,15,37,52,24,21,8,13,6,5,99,105
20140207BKNDET,0021300744,BKN,DET,BKN,total, ,240,32,89,12,31,19,29, ,16,24,40,17,19,14,12,3,9,95,110
20140207BKNDET,0021300744,BKN,DET,DET,total, ,240,43,84,9,17,16,24, ,15,42,57,26,19,10,22,9,3,111,-130
20140207DENNYK,0021300745,DEN,NYK,DEN,total, ,240,32,76,7,26,19,26, ,10,24,34,12,21,10,23,0,1,90,110
20140207DENNYK,0021300745,DEN,NYK,NYK,total, ,240,48,85,11,28,10,14, ,9,34,43,23,23,16,23,1,0,117,-130
20140207UTADAL,0021300746,UTA,DAL,UTA,total, ,240,31,76,12,35,7,14, ,6,31,37,22,20,7,15,4,2,81,400
20140207UTADAL,0021300746,UTA,DAL,DAL,total, ,240,38,81,10,18,17,22, ,11,37,48,24,20,10,9,2,4,103,-500
20140207MINNOP,0021300747,MIN,NOP,MIN,total, ,240,28,75,4,18,31,37, ,8,36,44,14,14,8,15,5,9,91,-110
20140207MINNOP,0021300747,MIN,NOP,NOP,total, ,240,39,81,8,15,12,16, ,7,31,38,20,28,8,12,9,5,98,-110
20140207TORLAC,0021300748,TOR,LAC,TOR,total, ,240,34,85,7,26,30,40, ,16,28,44,22,35,7,9,2,4,105,210
20140207TORLAC,0021300748,TOR,LAC,LAC,total, ,240,36,71,9,24,37,54, ,10,35,45,25,28,6,12,4,2,118,-250
20140208SASCHA,0021300749,SAS,CHA,SAS,total, ,240,36,77,8,21,24,28, ,7,36,43,24,16,7,13,6,6,104,-220
20140208SASCHA,0021300749,SAS,CHA,CHA,total, ,240,39,89,6,16,16,22, ,13,34,47,24,18,10,11,6,6,100,180
20140208MEMATL,0021300750,MEM,ATL,MEM,total, ,240,37,90,4,12,1,1, ,11,30,41,22,12,14,15,5,3,79,100
20140208MEMATL,0021300750,MEM,ATL,ATL,total, ,240,30,70,8,20,8,15, ,7,35,42,21,10,10,21,3,5,76,-120
20140208DENDET,0021300751,DEN,DET,DEN,total, ,240,41,88,15,33,12,22, ,15,32,47,24,17,4,20,5,5,109,110
20140208DENDET,0021300751,DEN,DET,DET,total, ,240,50,98,8,20,18,23, ,13,27,40,28,16,11,10,5,5,126,-130
20140208PORMIN,0021300752,POR,MIN,POR,total, ,240,40,83,8,23,29,38, ,10,37,47,28,30,7,13,7,5,117,-180
20140208PORMIN,0021300752,POR,MIN,MIN,total, ,240,40,97,5,17,25,34, ,17,33,50,17,25,6,12,5,7,110,160
20140208HOUMIL,0021300753,HOU,MIL,HOU,total, ,240,42,85,8,24,9,13, ,6,32,38,23,15,11,13,5,6,101,-750
20140208HOUMIL,0021300753,HOU,MIL,MIL,total, ,240,40,90,6,15,9,11, ,14,33,47,26,18,6,18,6,5,95,550
20140208GSWPHX,0021300754,GSW,PHX,GSW,total, ,240,41,84,8,25,19,26, ,12,22,34,16,21,5,12,4,2,109,170
20140208GSWPHX,0021300754,GSW,PHX,PHX,total, ,240,43,80,11,21,25,30, ,12,33,45,16,22,9,17,2,4,122,-200
20140208MIAUTA,0021300755,MIA,UTA,MIA,total, ,240,29,67,7,23,24,30, ,5,27,32,19,17,8,10,2,1,89,-550
20140208MIAUTA,0021300755,MIA,UTA,UTA,total, ,240,36,74,10,25,12,19, ,10,31,41,23,25,9,12,1,2,94,425
20140209NYKOKC,0021300756,NYK,OKC,NYK,total, ,240,38,86,9,24,15,20, ,12,26,38,27,21,6,12,3,5,100,400
20140209NYKOKC,0021300756,NYK,OKC,OKC,total, ,240,40,73,12,27,20,27, ,5,36,41,28,19,6,10,5,3,112,-500
20140209CHILAL,0021300757,CHI,LAL,CHI,total, ,240,34,80,7,22,17,17, ,8,35,43,21,16,13,14,6,5,92,-160
20140209CHILAL,0021300757,CHI,LAL,LAL,total, ,240,36,82,6,19,8,11, ,7,36,43,26,15,7,18,5,6,86,140
20140209DALBOS,0021300758,DAL,BOS,DAL,total, ,240,37,82,10,23,18,20, ,10,38,48,21,12,6,9,4,3,102,-185
20140209DALBOS,0021300758,DAL,BOS,BOS,total, ,240,33,92,11,27,14,15, ,11,32,43,27,19,5,10,3,4,91,165
20140209NOPBKN,0021300759,NOP,BKN,NOP,total, ,240,30,83,6,18,15,27, ,16,26,42,20,25,15,14,2,6,81,170
20140209NOPBKN,0021300759,NOP,BKN,BKN,total, ,240,35,66,6,28,17,29, ,7,38,45,20,24,10,22,6,2,93,-200
20140209MEMCLE,0021300760,MEM,CLE,MEM,total, ,265,33,86,3,14,14,16, ,9,37,46,22,21,8,14,6,5,83,-150
20140209MEMCLE,0021300760,MEM,CLE,CLE,total, ,265,35,88,10,20,11,18, ,10,38,48,24,20,6,13,5,6,91,130
20140209INDORL,0021300761,IND,ORL,IND,total, ,240,35,79,11,24,11,19, ,7,34,41,19,20,6,15,6,1,92,-400
20140209INDORL,0021300761,IND,ORL,ORL,total, ,240,34,83,5,12,20,26, ,11,37,48,13,16,9,13,1,6,93,320
20140209SACWAS,0021300762,SAC,WAS,SAC,total, ,240,29,82,2,11,24,28, ,17,32,49,17,19,9,18,3,8,84,180
20140209SACWAS,0021300762,SAC,WAS,WAS,total, ,240,34,79,8,21,17,22, ,10,28,38,20,18,9,14,8,3,93,-220
20140209PHILAC,0021300763,PHI,LAC,PHI,total, ,240,27,100,3,28,21,25, ,20,24,44,16,16,15,17,4,9,78,1500
20140209PHILAC,0021300763,PHI,LAC,LAC,total, ,240,50,89,9,28,14,17, ,11,48,59,33,20,12,22,9,4,123,-3000
20140210DENIND,0021300764,DEN,IND,DEN,total, ,240,28,89,6,26,18,26, ,16,21,37,17,23,3,11,1,8,80,500
20140210DENIND,0021300764,DEN,IND,IND,total, ,240,46,80,4,16,23,26, ,13,43,56,21,18,6,14,8,1,119,-700
20140210NOPTOR,0021300765,NOP,TOR,NOP,total, ,240,39,77,6,12,17,26, ,9,27,36,21,26,8,14,4,3,101,250
20140210NOPTOR,0021300765,NOP,TOR,TOR,total, ,240,36,76,10,24,26,33, ,9,27,36,22,20,6,11,3,4,108,-300
20140210SASDET,0021300766,SAS,DET,SAS,total, ,240,43,82,5,17,9,11, ,8,30,38,27,18,2,19,3,4,100,-165
20140210SASDET,0021300766,SAS,DET,DET,total, ,240,43,90,5,16,18,26, ,18,24,42,16,19,13,11,4,3,109,145
20140210BOSMIL,0021300767,BOS,MIL,BOS,total, ,240,42,88,7,20,11,14, ,14,29,43,25,22,8,15,6,4,102,-105
20140210BOSMIL,0021300767,BOS,MIL,MIL,total, ,240,31,72,6,16,18,25, ,8,28,36,17,19,5,19,4,6,86,-115
20140210HOUMIN,0021300768,HOU,MIN,HOU,total, ,240,39,82,11,27,18,20, ,10,36,46,25,23,10,17,4,3,107,-180
20140210HOUMIN,0021300768,HOU,MIN,MIN,total, ,240,31,87,6,25,21,21, ,16,27,43,20,20,8,16,3,4,89,160
20140210PHIGSW,0021300769,PHI,GSW,PHI,total, ,240,33,90,2,17,12,17, ,7,31,38,15,21,10,17,2,11,80,1200
20140210PHIGSW,0021300769,PHI,GSW,GSW,total, ,240,43,88,12,29,25,30, ,13,47,60,24,20,9,18,11,2,123,-2000
20140211DALCHA,0021300770,DAL,CHA,DAL,total, ,240,37,82,5,14,10,12, ,7,26,33,20,15,5,8,4,7,89,-170
20140211DALCHA,0021300770,DAL,CHA,CHA,total, ,240,45,82,12,24,12,15, ,6,32,38,42,15,3,8,7,4,114,150
20140211SACCLE,0021300771,SAC,CLE,SAC,total, ,240,34,74,8,26,23,33, ,9,27,36,18,18,4,14,6,1,99,-130
20140211SACCLE,0021300771,SAC,CLE,CLE,total, ,240,41,86,12,21,15,23, ,15,30,45,30,27,8,12,1,6,109,110
20140211ATLCHI,0021300772,ATL,CHI,ATL,total, ,240,35,80,10,23,5,9, ,5,23,28,21,16,9,10,6,5,85,105
20140211ATLCHI,0021300772,ATL,CHI,CHI,total, ,240,43,85,8,20,6,13, ,17,40,57,30,9,6,14,5,6,100,-125
20140211WASMEM,0021300773,WAS,MEM,WAS,total, ,240,34,74,7,24,14,20, ,5,28,33,14,20,8,13,7,4,89,165
20140211WASMEM,0021300773,WAS,MEM,MEM,total, ,240,33,70,3,13,23,27, ,9,31,40,16,19,11,17,4,7,92,-185
20140211MIAPHX,0021300774,MIA,PHX,MIA,total, ,240,36,76,9,27,22,30, ,9,32,41,14,17,12,12,1,6,103,-150
20140211MIAPHX,0021300774,MIA,PHX,PHX,total, ,240,35,76,12,28,15,17, ,6,30,36,20,23,6,16,6,1,97,130
20140211OKCPOR,0021300775,OKC,POR,OKC,total, ,240,40,83,7,14,11,12, ,10,34,44,14,22,8,16,3,3,98,100
20140211OKCPOR,0021300775,OKC,POR,POR,total, ,240,32,85,7,23,24,27, ,13,29,42,17,14,8,17,3,3,95,-120
20140211UTALAL,0021300776,UTA,LAL,UTA,total, ,240,37,85,6,17,16,25, ,15,40,55,23,14,10,11,6,7,96,110
20140211UTALAL,0021300776,UTA,LAL,LAL,total, ,240,33,85,4,16,9,13, ,10,30,40,21,15,6,11,7,6,79,-130
20140212DALIND,0021300777,DAL,IND,DAL,total, ,240,30,84,5,19,16,21, ,10,37,47,21,19,7,13,10,6,81,400
20140212DALIND,0021300777,DAL,IND,IND,total, ,240,27,84,7,24,12,14, ,10,37,47,18,22,5,16,6,10,73,-500
20140212MEMORL,0021300778,MEM,ORL,MEM,total, ,240,36,77,2,12,12,18, ,8,28,36,17,14,7,8,7,9,86,-125
20140212MEMORL,0021300778,MEM,ORL,ORL,total, ,240,34,83,4,13,9,10, ,15,27,42,18,13,3,13,9,7,81,105
20140212ATLTOR,0021300779,ATL,TOR,ATL,total, ,240,30,78,4,20,19,23, ,8,37,45,24,21,5,15,0,3,83,230
20140212ATLTOR,0021300779,ATL,TOR,TOR,total, ,240,38,94,11,33,17,22, ,15,32,47,22,19,8,7,3,0,104,-270
20140212SASBOS,0021300780,SAS,BOS,SAS,total, ,240,41,82,9,19,13,14, ,6,34,40,24,19,9,9,2,2,104,-165
20140212SASBOS,0021300780,SAS,BOS,BOS,total, ,240,37,80,6,17,12,17, ,9,29,38,24,15,5,14,2,2,92,145
20140212CHABKN,0021300781,CHA,BKN,CHA,total, ,240,36,87,10,27,7,15, ,11,32,43,17,15,4,10,4,4,89,250
20140212CHABKN,0021300781,CHA,BKN,BKN,total, ,240,40,80,13,31,12,15, ,5,37,42,23,18,3,9,4,4,105,-300
20140212CLEDET,0021300782,CLE,DET,CLE,total, ,240,34,84,5,15,20,30, ,13,32,45,17,21,9,10,2,5,93,300
